iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec, med_err_ra, med_err_dec
1437-153,   7, 22.7, 2014.61, 1997.50, 2020.20, 219.9869668721, 0.056, -15.5307096595, 0.168, 0.113, 0.269
1438+016,   5, 14.0, 2014.91, 2005.42, 2019.41, 220.1401959419, 0.202,  +1.4514469253, 0.432, 0.355, 0.775
1438+021,   5, 13.9, 2014.95, 2005.52, 2019.41, 220.2478994796, 0.077,  +1.9622645196, 0.155, 0.188, 0.408
1438+385,   5, 22.9, 2013.26, 1996.44, 2019.38, 220.0930670682, 0.097, +38.3371156754, 0.135, 0.087, 0.161
1438+501,   5, 22.9, 2013.33, 1996.61, 2019.53, 219.9457342975, 0.039, +49.9681821601, 0.086, 0.105, 0.128
1438-151,   7, 14.7, 2015.89, 2005.52, 2020.26, 220.4392385369, 0.085, -15.3934070610, 0.167, 0.148, 0.346
1438-328,   5, 15.2, 2014.70, 2004.35, 2019.53, 220.3328898047, 0.101, -33.0567775621, 0.275, 0.178, 0.531
1438-347,   5, 15.2, 2014.70, 2004.33, 2019.53, 220.3498750297, 0.366, -34.9460945810, 0.426, 0.225, 0.639
1438-390,   3,  1.3, 2018.94, 2018.23, 2019.53, 220.3128711158, 0.361, -39.2300375564, 0.503, 0.412, 1.248
1439+066,   5,  4.9, 2017.51, 2014.48, 2019.41, 220.5509906450, 0.083,  +6.4239260707, 0.128, 0.250, 0.529
1439+137,   1,  0.0, 2021.23, 2021.23, 2021.23, 220.5168413607, 0.000, +13.4877920805, 0.000, 0.605, 0.715
1439+327,   5, 23.0, 2013.25, 1996.37, 2019.38, 220.5005791435, 0.112, +32.5723059436, 0.090, 0.168, 0.191
1440+635,   5, 24.6, 2013.28, 1995.30, 2019.85, 220.4944557269, 0.187, +63.3092886167, 0.115, 0.140, 0.128
1440-220,   5,  3.2, 2017.88, 2016.61, 2019.85, 220.8038744820, 0.245, -22.2546107375, 0.214, 0.403, 1.098
1441+252, 163, 18.7, 2015.72, 2002.37, 2021.11, 220.9870508495, 0.013, +25.0290251910, 0.014, 0.194, 0.211
1441+522,   5, 14.1, 2015.37, 2006.09, 2020.20, 220.7615029119, 0.070, +52.0270273382, 0.025, 0.092, 0.110
1441-058,   3,  9.0, 2016.33, 2010.88, 2019.85, 220.9210729981, 0.088,  -6.0196837477, 0.521, 0.191, 0.485
1442+031,   5,  5.2, 2017.46, 2014.25, 2019.41, 221.1323612769, 0.063,  +2.9648654039, 0.178, 0.313, 0.726
1442+117,   5,  1.6, 2018.14, 2017.54, 2019.16, 221.2113990022, 0.071, +11.5323305090, 0.262, 0.304, 0.547
1442+637,   6, 23.4, 2012.69, 1995.30, 2018.72, 220.9941700026, 0.125, +63.5406569297, 0.063, 0.221, 0.252
1442-087,   9,  3.0, 2018.18, 2016.78, 2019.79, 221.2429501596, 0.103,  -8.9951447443, 0.071, 0.257, 0.266
1442-155,   2,  0.8, 2019.84, 2019.41, 2020.26, 221.4184377837, 0.265, -15.7184083355, 1.063, 0.588, 1.476
1442-160,   3,  0.7, 2018.89, 2018.56, 2019.22, 221.2898961356, 0.184, -16.2363267964, 0.069, 0.273, 0.149
1442-245,   5,  9.3, 2016.18, 2010.59, 2019.88, 221.4342146489, 0.051, -24.7615534434, 0.326, 0.182, 0.454
1443-162,  86, 30.7, 2012.31, 1990.55, 2021.29, 221.4724012372, 0.029, -16.4837831000, 0.039, 0.377, 0.366
1444+175,   7, 22.8, 2005.19, 1996.01, 2018.84, 221.6472762486, 0.069, +17.3521058469, 0.080, 0.094, 0.195
1445-161,  40, 30.9, 2003.85, 1989.35, 2020.26, 222.0627256100, 0.063, -16.3401524363, 0.103, 0.865, 0.775
1446+042,   5, 23.9, 2012.98, 1995.54, 2019.41, 222.2098379333, 0.058,  +4.0388588789, 0.010, 0.176, 0.412
1446-005,   4, 14.5, 2014.67, 2005.36, 2019.85, 222.3191262182, 0.110,  -0.7553414992, 0.093, 0.155, 0.314
1446-111,   5,  5.8, 2017.95, 2014.42, 2020.26, 222.2131673735, 0.094, -11.3710372205, 0.288, 0.159, 0.345
1446-214,   7,  2.4, 2018.90, 2017.47, 2019.88, 222.4165589490, 0.179, -21.6568709090, 0.097, 0.227, 0.204
1447+536,   3,  1.9, 2019.19, 2018.35, 2020.26, 222.2465603483, 1.010, +53.4359137108, 0.524, 0.172, 0.181
1448+093,   5, 23.9, 2012.85, 1995.54, 2019.41, 222.6298705358, 0.131,  +9.1744318547, 0.105, 0.159, 0.345
1448+762,  98, 33.3, 2008.89, 1987.61, 2020.88, 222.1199128215, 0.109, +76.0198881161, 0.013, 0.104, 0.097
1448-232,   9, 14.3, 2016.76, 2005.55, 2019.88, 222.7604560612, 0.070, -23.4919761338, 0.755, 0.227, 0.477
1448-648,  29, 16.4, 2012.39, 2003.68, 2020.10, 223.1653299904, 0.207, -65.0342870461, 0.077, 0.550, 0.711
1449+139,   5, 23.0, 2010.60, 1996.20, 2019.19, 222.8812120453, 0.806, +13.7233336455, 0.290, 0.263, 0.391
1449-012,   3,  4.7, 2017.80, 2015.21, 2019.88, 222.9475511953, 0.173,  -1.4598076968, 0.377, 0.141, 0.249
1450+455,   5, 22.9, 2013.34, 1996.61, 2019.53, 223.1028096190, 0.133, +45.3732416558, 0.030, 0.138, 0.167
1450+641,   5, 12.9, 2015.63, 2006.96, 2019.85, 222.9890089873, 4.457, +63.9553337790, 0.443, 0.771, 0.527
1450-131,   7,  1.7, 2019.78, 2019.02, 2020.73, 223.2423158286, 0.057, -13.3230388121, 0.056, 0.201, 0.276
1450-218,   5,  3.3, 2018.06, 2016.57, 2019.88, 223.2690733101, 0.128, -22.0748008937, 0.234, 0.197, 0.409
1450-251,   5, 14.4, 2015.22, 2005.52, 2019.95, 223.4342455080, 0.130, -25.3798618369, 0.155, 0.136, 0.348
1450-338,   6, 17.4, 2012.45, 2002.09, 2019.53, 223.5103055890, 0.169, -34.0158918912, 0.326, 0.293, 1.035
1451+094,   5, 13.9, 2014.30, 2005.52, 2019.41, 223.4988837099, 0.126,  +9.2620357077, 0.076, 0.148, 0.303
1451+106,   5, 13.7, 2015.11, 2005.52, 2019.19, 223.4343380846, 0.072, +10.4326564344, 0.259, 0.117, 0.234
1451+270,   6, 21.7, 2011.02, 1996.37, 2018.11, 223.4733360693, 0.039, +26.8092804463, 0.066, 0.116, 0.179
1451+352,   5, 13.9, 2015.09, 2005.55, 2019.41, 223.3272718658, 0.159, +35.0942676163, 0.197, 0.132, 0.195
1451-248,   6, 22.4, 2010.97, 1997.50, 2019.95, 223.6945792425, 0.058, -25.0868026635, 0.235, 0.121, 0.301
1451-375, 333, 32.5, 2008.28, 1988.96, 2021.47, 223.6142073520, 0.026, -37.7925402447, 0.038, 0.437, 0.599
1451-400, 110, 30.9, 2009.01, 1989.31, 2020.26, 223.6371349141, 0.075, -40.2090317913, 0.103, 0.480, 1.004
1452+166,   5, 13.8, 2015.13, 2005.42, 2019.19, 223.5868960560, 0.034, +16.4067697054, 0.136, 0.116, 0.227
1452+301,   5, 14.2, 2014.31, 2005.52, 2019.72, 223.6345744887, 0.055, +29.9327933891, 0.266, 0.217, 0.455
1452-168,   9, 21.9, 2015.91, 1997.50, 2019.44, 223.7617110841, 0.076, -17.0038760822, 0.053, 0.243, 0.434
1452-217,   4,  2.0, 2020.02, 2019.22, 2021.23, 223.9082930155, 1.231, -21.9912178918, 2.214, 0.483, 0.763
1452-317,   1,  0.0, 2020.77, 2020.77, 2020.77, 223.7878581815, 0.000, -31.9758414119, 0.000, 0.646, 0.567
1453+217,   5, 15.4, 2014.99, 2004.33, 2019.72, 223.8826928988, 0.055, +21.5275486284, 0.166, 0.147, 0.269
1453-109,   6,  2.2, 2019.69, 2018.22, 2020.39, 223.9786841464, 0.079, -11.1453912395, 0.071, 0.302, 0.291
1454+447,   5, 23.0, 2013.43, 1996.61, 2019.63, 223.9755657876, 0.120, +44.5271263105, 0.079, 0.134, 0.165
1454+510,   5, 25.6, 2009.44, 1994.61, 2020.26, 224.0338322249, 0.085, +50.8100835314, 0.062, 0.117, 0.127
1454-060,   5,  4.2, 2017.52, 2015.54, 2019.69, 224.1724693034, 0.121,  -6.2953344988, 0.150, 0.302, 0.343
1454-354,  23, 15.3, 2008.48, 2004.35, 2019.63, 224.3612988310, 0.100, -35.6527699061, 0.171, 0.648, 0.749
1455+080,   5, 23.9, 2012.86, 1995.54, 2019.41, 224.4088695484, 0.151,  +7.8318653044, 0.093, 0.252, 0.480
1455+098,   6, 14.0, 2015.65, 2005.55, 2019.54, 224.4688816045, 0.084,  +9.6379302105, 0.057, 0.245, 0.451
1455+247,   5, 14.8, 2015.11, 2004.92, 2019.72, 224.4309395899, 0.446, +24.5854774472, 0.388, 0.718, 0.833
1455+348,   5,  8.7, 2016.87, 2010.71, 2019.41, 224.4887623033, 0.118, +34.6639959892, 0.117, 0.263, 0.366
1456+044, 109, 25.8, 2013.78, 1995.54, 2021.38, 224.7473175627, 0.039,  +4.2705056658, 0.033, 0.378, 0.558
1456+375,   5, 23.0, 2013.10, 1996.44, 2019.41, 224.6866435237, 0.118, +37.3393396113, 0.055, 0.124, 0.157
1456+677,   1,  0.0, 2020.64, 2020.64, 2020.64, 224.3187175475, 0.000, +67.5219025125, 0.000, 0.254, 0.222
1456-16A,   5,  0.9, 2019.07, 2018.56, 2019.44, 224.8531728265, 0.425, -16.6934038080, 1.106, 0.752, 1.882
1456-179,   4,  4.8, 2017.45, 2014.60, 2019.44, 224.8698466046, 0.073, -18.1792185094, 0.348, 0.152, 0.345
1456-367,   6, 17.5, 2012.48, 2002.09, 2019.63, 224.8156825923, 0.271, -36.9299833333, 0.835, 0.362, 1.093
1457+449,   5, 14.1, 2015.21, 2005.52, 2019.63, 224.8977420804, 0.077, +44.7021999581, 0.042, 0.104, 0.137
1457-237,   5, 14.4, 2015.24, 2005.55, 2019.95, 225.2162051556, 0.082, -23.9722767422, 0.197, 0.114, 0.301
1458+088,   5, 12.4, 2014.78, 2007.03, 2019.44, 225.1416812981, 0.403,  +8.6616130103, 0.491, 0.322, 0.547
1458-391,   6, 17.5, 2012.37, 2002.09, 2019.63, 225.3948265793, 0.194, -39.3109520046, 0.751, 0.233, 0.724
1459+480,  76, 32.5, 2010.68, 1988.82, 2021.30, 225.2027259593, 0.028, +47.8543161361, 0.018, 0.159, 0.183
1459-149,   6, 14.0, 2015.74, 2005.52, 2019.51, 225.6042393436, 0.056, -15.1479222464, 0.179, 0.115, 0.261
1500+045,   6, 14.0, 2015.85, 2005.52, 2019.54, 225.8703655034, 0.053,  +4.3302756414, 0.106, 0.153, 0.274
1500+094,   5, 12.5, 2015.34, 2006.96, 2019.44, 225.7537481923, 0.089,  +9.2997174437, 0.171, 0.138, 0.241
1500-142,   2,  0.4, 2019.29, 2019.07, 2019.51, 225.8602484806, 0.196, -14.4770846265, 0.218, 0.260, 0.556
1501+043,   5,  4.6, 2017.00, 2014.92, 2019.51, 226.0303005603, 0.062,  +4.1192926626, 0.117, 0.196, 0.417
1501+084,   2,  1.2, 2019.46, 2018.87, 2020.05, 226.1005456585, 0.111,  +8.2276886230, 0.134, 0.113, 0.186
1501+085,   2,  0.6, 2019.77, 2019.48, 2020.05, 226.1053604074, 0.008,  +8.3163354397, 0.024, 0.167, 0.305
1501+481,   2,  0.7, 2019.25, 2018.88, 2019.63, 225.8532727348, 0.073, +47.9749513276, 0.026, 1.852, 2.097
1501-026,   5,  4.3, 2017.76, 2015.54, 2019.88, 226.0313291933, 0.242,  -2.8046176813, 0.332, 0.494, 1.085
1501-343,   5, 10.7, 2015.67, 2008.96, 2019.63, 226.2598764517, 0.072, -34.5491167252, 0.567, 0.233, 0.716
1502+036, 488, 28.8, 2015.27, 1992.63, 2021.48, 226.2769881640, 0.010,  +3.4418923519, 0.011, 0.255, 0.211
1502+106, 636, 40.5, 1995.22, 1980.57, 2021.11, 226.1040824279, 0.013, +10.4942218229, 0.013, 0.372, 0.702
1502+291,   4, 21.9, 2011.82, 1996.37, 2018.23, 226.1112357472, 0.101, +28.9084840126, 0.151, 0.136, 0.243
1502+330,   5, 23.0, 2013.17, 1996.37, 2019.41, 226.0313557136, 0.090, +32.8225504248, 0.100, 0.180, 0.233
1502-159,   6,  0.9, 2019.09, 2018.56, 2019.51, 226.3456250211, 0.087, -16.1779513618, 0.151, 0.310, 0.339
1502-242,   5,  1.9, 2018.95, 2018.06, 2019.95, 226.3865964452, 0.191, -24.4058699712, 0.098, 0.298, 0.263
1503+691,   3,  1.6, 2018.94, 2018.26, 2019.85, 226.0532321930, 0.210, +68.9368956628, 0.170, 0.407, 0.463
1503-091,   4,  4.7, 2017.66, 2015.21, 2019.88, 226.5126414601, 2.749,  -9.3200156860, 4.394, 0.327, 0.600
1503-127,   3,  1.2, 2019.63, 2019.07, 2020.29, 226.6163085819, 0.182, -12.9066037274, 0.527, 0.554, 1.260
1504+127,   5, 13.7, 2015.16, 2005.52, 2019.19, 226.8406587076, 0.076, +12.6080766200, 0.176, 0.126, 0.241
1504+377, 291, 34.0, 2016.00, 1987.50, 2021.48, 226.5397082407, 0.013, +37.5142034599, 0.012, 0.205, 0.216
1504-166,  85, 32.1, 2003.02, 1987.12, 2019.26, 226.7699456989, 0.026, -16.8750741808, 0.042, 0.360, 0.500
1505+044,   5, 17.4, 2014.45, 2002.09, 2019.51, 226.9988851084, 0.193,  +4.2533290657, 0.125, 0.126, 0.263
1505+428,   5, 22.5, 2013.40, 1996.44, 2018.93, 226.7210077168, 0.096, +42.6563987538, 0.060, 0.088, 0.101
1505+497,   5, 23.0, 2013.44, 1996.61, 2019.63, 226.6838098745, 0.053, +49.5655009950, 0.052, 0.088, 0.115
1505+514,   4, 21.8, 2009.84, 1996.61, 2018.38, 226.7983983261, 0.050, +51.2880173051, 0.100, 0.230, 0.303
1505-156,   8, 14.3, 2016.06, 2005.52, 2019.79, 227.1487567128, 0.122, -15.8087589275, 0.214, 0.307, 0.831
1505-304,   6, 15.4, 2014.17, 2004.33, 2019.72, 227.2208048341, 0.080, -30.6081752599, 0.152, 0.301, 1.026
1505-496,  19, 15.5, 2017.49, 2004.44, 2019.93, 227.1622696382, 0.148, -49.8839752679, 0.130, 0.376, 0.589
1506+163,   5, 14.9, 2014.92, 2004.33, 2019.20, 227.2921326767, 0.047, +16.1910376383, 0.140, 0.141, 0.282
1506+591,   3,  1.9, 2019.20, 2018.38, 2020.26, 226.9474409721, 1.350, +58.9576811081, 1.166, 0.388, 0.402
1506-074,   5, 14.3, 2015.21, 2005.55, 2019.88, 227.3356395407, 0.124,  -7.5967158343, 0.225, 0.130, 0.296
1506-288,   3,  1.0, 2020.13, 2019.75, 2020.73, 227.4377284201, 0.092, -29.0836453896, 0.095, 0.758, 0.528
1506-434,   4,  1.5, 2020.31, 2019.75, 2021.23, 227.3989070129, 0.302, -43.6755304209, 0.369, 0.305, 1.216
1507-246,   4,  2.5, 2019.19, 2017.61, 2020.06, 227.6736354670, 9.494, -24.8664110508, 6.462, 1.951, 3.030
1507-301,   1,  0.0, 2020.77, 2020.77, 2020.77, 227.6326722158, 0.000, -30.3312552696, 0.000, 0.552, 0.380
1508+223,   4,  4.8, 2017.50, 2014.97, 2019.72, 227.7732465177, 1.496, +22.1351782737, 0.229, 0.477, 0.646
1508+572,  96, 26.6, 2005.48, 1994.52, 2021.09, 227.5121765551, 0.037, +57.0453821929, 0.025, 0.195, 0.238
1508-055,  42, 24.0, 2009.18, 1997.44, 2021.40, 227.7232975911, 0.025,  -5.7187270919, 0.029, 0.285, 0.204
1508-111,   8,  8.6, 2017.38, 2011.59, 2020.20, 227.6851402174, 0.124, -11.3610282307, 0.266, 0.417, 0.698
1508-325,   6, 10.4, 2016.35, 2009.31, 2019.72, 227.9600123317, 0.182, -32.7160528467, 0.138, 0.178, 0.342
1508-656,   4,  4.3, 2004.95, 2003.68, 2007.97, 228.2147943959, 2.807, -65.8839510181, 0.830, 6.542, 4.107
1509+022,   6, 13.5, 2015.97, 2006.09, 2019.54, 228.0655905788, 0.077,  +2.0547164878, 0.116, 0.158, 0.327
1509+054,   5, 17.4, 2014.45, 2002.09, 2019.51, 227.9219431518, 0.430,  +5.3025720264, 0.150, 0.107, 0.188
1509-057,   3,  0.9, 2020.03, 2019.48, 2020.36, 228.0951556125, 0.071,  -5.9114772613, 0.078, 0.126, 0.304
1509-282,   4,  1.6, 2019.41, 2018.50, 2020.06, 228.1825823364, 0.061, -28.4792495067, 0.082, 0.179, 0.509
1510+835,   5, 22.2, 2013.60, 1997.66, 2019.88, 226.6029800146, 0.674, +83.3244544258, 0.136, 0.105, 0.123
1510-089, 523, 39.7, 2003.12, 1981.46, 2021.11, 228.2105538792, 0.011,  -9.0999527302, 0.020, 0.295, 0.545
1510-319,   6,  8.9, 2017.23, 2010.79, 2019.72, 228.3407385116, 0.112, -32.1590811980, 0.256, 0.171, 0.334
1510-323,   1,  0.0, 2020.73, 2020.73, 2020.73, 228.4124322045, 0.000, -32.5831518881, 0.000, 0.617, 0.359
1510-421,   5,  9.8, 2015.96, 2009.58, 2019.41, 228.3775916464, 0.399, -42.3655849900, 1.403, 0.249, 0.747
1511+238,   5, 22.3, 2008.50, 1996.01, 2018.27, 228.4174404235, 0.217, +23.6431113801, 0.151, 0.201, 0.278
1511-100,  92, 34.1, 2013.97, 1987.22, 2021.29, 228.4370559575, 0.023, -10.2000735965, 0.018, 0.174, 0.219
1511-210,   7, 22.0, 2012.07, 1997.50, 2019.53, 228.4873754759, 0.093, -21.2493074578, 0.206, 0.092, 0.239
1511-360,   6,  9.8, 2015.78, 2009.92, 2019.72, 228.6703079724, 0.079, -36.2846876882, 0.234, 0.199, 0.432
1511-476,  32, 18.0, 2010.87, 2003.38, 2021.38, 228.6667691601, 0.104, -47.8082937062, 0.135, 0.274, 0.497
1511-558,  10,  7.4, 2015.64, 2011.90, 2019.35, 228.8028039261, 0.424, -55.9924550207, 0.222, 0.814, 0.503
1512+030,   5, 14.0, 2015.15, 2005.52, 2019.53, 228.6447269289, 0.059,  +2.8801414483, 0.098, 0.120, 0.226
1512+370,   4,  1.7, 2018.53, 2017.68, 2019.41, 228.6794511270, 0.215, +36.8473212269, 0.137, 0.600, 0.693
1512-096,   1,  0.0, 2020.77, 2020.77, 2020.77, 228.7072875220, 0.000,  -9.8106710838, 0.000, 0.354, 0.196
1513-161,   2,  0.5, 2019.31, 2019.08, 2019.53, 229.0212669289, 0.223, -16.3297768510, 0.530, 0.223, 0.593
1514+004,  11, 23.7, 2015.85, 1995.54, 2019.22, 229.1675794040, 0.074,  +0.2505302965, 0.107, 0.304, 0.323
1514+137,   1,  0.0, 2020.38, 2020.38, 2020.38, 229.3214703841, 0.000, +13.5401496903, 0.000, 0.145, 0.266
1514+197, 265, 30.0, 2015.63, 1991.49, 2021.44, 229.2366506923, 0.010, +19.5369421959, 0.011, 0.199, 0.225
1514-241, 297, 32.6, 2002.44, 1987.12, 2019.71, 229.4242214000, 0.015, -24.3720767114, 0.033, 0.336, 0.541
1514-261,   6,  5.5, 2018.12, 2014.60, 2020.06, 229.3609265635, 0.110, -26.3052718838, 0.118, 0.161, 0.435
1515-164,   2,  0.5, 2019.31, 2019.08, 2019.53, 229.4627266026, 0.103, -16.6551991228, 0.023, 0.177, 0.483
1516-129,   2,  0.5, 2019.38, 2019.13, 2019.63, 229.8731405591, 0.285, -13.0883089878, 0.323, 0.252, 0.639
1516-240,   3,  2.5, 2019.23, 2017.61, 2020.06, 229.9274368228, 0.105, -24.1979567099, 0.245, 0.182, 0.414
1517-116,   5, 14.7, 2015.24, 2005.52, 2020.26, 229.9366000355, 0.077, -11.8623685058, 0.206, 0.107, 0.251
1517-385,   5,  5.4, 2017.57, 2014.42, 2019.85, 230.1686823537, 1.070, -38.7589963015, 0.926, 1.934, 3.973
1518+045,   3, 22.8, 2009.66, 1995.54, 2018.38, 230.3439316315, 0.065,  +4.3417046375, 0.075, 0.104, 0.216
1518+046,   4, 24.0, 2012.13, 1995.54, 2019.53, 230.3100769766, 0.346,  +4.5060104870, 0.696, 0.182, 0.400
1518+162,   5,  5.7, 2017.62, 2013.47, 2019.20, 230.1544211547, 0.041, +16.0240643612, 0.256, 0.223, 0.406
1518+170,   1,  0.0, 2020.38, 2020.38, 2020.38, 230.3189690715, 0.000, +16.9008232000, 0.000, 0.245, 0.412
1519+054,   2,  0.3, 2020.19, 2020.02, 2020.36, 230.4313900351, 0.097,  +5.2847707812, 0.801, 0.226, 0.485
1519+181,   5, 12.2, 2015.24, 2007.03, 2019.20, 230.3232456282, 0.064, +17.9336297613, 0.100, 0.206, 0.382
1519+567,   3,  1.9, 2019.20, 2018.38, 2020.26, 230.0798083619, 0.115, +56.5987914007, 0.027, 0.430, 0.410
1519-273,1485, 34.3, 2011.00, 1987.22, 2021.48, 230.6569833179, 0.007, -27.5029959822, 0.007, 0.236, 0.259
1519-294,  59, 23.7, 2013.17, 1997.66, 2021.34, 230.6061930858, 0.085, -29.6070085689, 0.063, 0.756, 0.839
1520+319, 299, 25.1, 2014.49, 1996.37, 2021.42, 230.5416322076, 0.011, +31.7373282910, 0.010, 0.208, 0.236
1520+437, 343, 24.9, 2014.24, 1996.44, 2021.39, 230.4567244894, 0.010, +43.6109078297, 0.010, 0.175, 0.240
1520+725,   3,  2.1, 2019.15, 2018.14, 2020.26, 230.1985027206, 0.846, +72.4182142762, 0.138, 0.369, 0.596
1520-330,   3,  1.5, 2019.07, 2018.38, 2019.85, 230.8434796783, 0.228, -33.1592817739, 0.626, 0.405, 0.912
1520-334,   5,  5.4, 2017.57, 2014.42, 2019.85, 230.9751659853, 0.385, -33.6458990668, 0.404, 0.653, 1.845
1521-300,   5, 15.5, 2014.81, 2004.35, 2019.85, 231.1392260808, 0.288, -30.2059297349, 0.570, 0.194, 0.605
1522+113,   5, 23.7, 2013.18, 1995.54, 2019.20, 231.2622259325, 0.159, +11.1289063573, 0.175, 0.095, 0.194
1522+155,  28, 21.5, 2005.49, 1996.01, 2017.54, 231.1733811575, 0.064, +15.3558473373, 0.124, 0.519, 1.175
1522+669,   4,  1.7, 2018.95, 2018.14, 2019.88, 230.7455847442, 0.468, +66.7518721269, 0.167, 0.369, 0.275
1522+791,   4, 22.6, 2013.46, 1997.66, 2020.26, 230.2616579083, 0.664, +78.9750722736, 0.118, 0.135, 0.114
1523+033,   2,  0.3, 2020.19, 2020.02, 2020.36, 231.4539892891, 0.504,  +3.1405436120, 2.890, 0.945, 1.138
1523-042,   6, 14.4, 2015.97, 2005.52, 2019.95, 231.5625610828, 0.045,  -4.4194605891, 0.261, 0.131, 0.289
1523-172,   6,  3.1, 2018.16, 2016.57, 2019.63, 231.6046579972, 0.142, -17.4327456383, 0.235, 0.284, 0.532
1524+101,   1,  0.0, 2020.02, 2020.02, 2020.02, 231.6931165287, 0.000,  +9.9862599137, 0.000, 0.182, 0.363
1524-136,   6,  5.0, 2017.83, 2014.60, 2019.63, 231.7476780493, 0.111, -13.8500732744, 0.308, 0.197, 0.512
1525+314,   5, 23.0, 2013.17, 1996.37, 2019.41, 231.8280706372, 0.105, +31.2567735674, 0.098, 0.128, 0.176
1525+613,   5,  5.2, 2017.18, 2014.68, 2019.88, 231.5089490802, 0.300, +61.1757466850, 0.130, 0.358, 0.430
1525+737,   4,  4.9, 2017.87, 2015.31, 2020.26, 231.1723946337, 0.178, +73.6002231985, 0.069, 0.192, 0.131
1526+384,   3,  5.9, 2016.86, 2013.56, 2019.41, 232.1541922021, 0.040, +38.2683063388, 0.183, 0.186, 0.247
1526+670,   8, 24.1, 2014.14, 1995.30, 2019.35, 231.6786425690, 0.164, +66.8485116538, 0.081, 0.247, 0.259
1526-189,   5,  5.2, 2017.81, 2014.44, 2019.63, 232.4172582494, 0.181, -19.0818317697, 0.285, 0.426, 0.913
1527-196,  10,  3.0, 2018.25, 2016.75, 2019.72, 232.6202665328, 0.052, -19.8442201522, 0.127, 0.223, 0.479
1528+240,   4,  1.8, 2018.78, 2018.01, 2019.85, 232.6513404666, 0.195, +23.8768654430, 0.312, 0.524, 0.972
1528+381,   4, 12.4, 2014.63, 2007.03, 2019.41, 232.5677173564, 0.161, +37.9753240574, 0.176, 0.173, 0.244
1528-274,   5,  4.8, 2017.90, 2015.31, 2020.14, 232.8508329989, 0.222, -27.5919509397, 0.384, 0.383, 0.758
1528-684,   4,  2.7, 2016.04, 2015.36, 2018.07, 233.3937013220, 0.477, -68.6221255845, 0.233, 0.436, 0.643
1529+346,   4, 14.0, 2014.23, 2005.42, 2019.44, 232.9131335905, 0.150, +34.5010650838, 0.100, 0.313, 0.446
1529+441,   2,  1.4, 2019.65, 2018.93, 2020.36, 232.7603815972, 0.310, +43.9437971167, 1.966, 2.263, 1.912
1529+697,   5,  2.3, 2018.60, 2017.54, 2019.88, 232.3107908500, 0.612, +69.5831644059, 0.166, 0.515, 0.283
1529-131,   8, 14.7, 2016.52, 2005.55, 2020.26, 233.1890613957, 0.067, -13.3194682772, 0.089, 0.161, 0.236
1529-195,   5,  2.0, 2019.34, 2018.38, 2020.36, 233.0327753840, 3.756, -19.6955993311,12.018,15.631,22.142
1529-230,   6,  2.6, 2018.84, 2017.47, 2020.05, 233.1313680088, 0.073, -23.1756842806, 0.158, 0.425, 0.315
1529-271,   5, 14.6, 2015.27, 2005.52, 2020.14, 233.0107150808, 0.080, -27.2771993045, 0.152, 0.125, 0.272
1529-373,   5,  5.5, 2017.58, 2014.42, 2019.88, 233.2400212261, 0.716, -37.5381713508, 2.159, 1.607, 8.310
1530+239,   5, 15.5, 2014.94, 2004.33, 2019.85, 233.1931050320, 0.059, +23.7347966217, 0.089, 0.122, 0.216
1530-041,   5, 14.5, 2015.20, 2005.42, 2019.95, 233.3091887494, 0.046,  -4.3546195608, 0.158, 0.108, 0.250
1530-536,   3,  0.6, 2018.12, 2017.70, 2018.35, 233.5860863450, 0.378, -53.8537285321, 0.182, 0.651, 0.305
1531+722,   5, 23.8, 2012.96, 1995.30, 2019.07, 232.8899106510, 0.411, +72.1114522265, 0.090, 0.116, 0.103
1531-221,  11, 14.4, 2015.84, 2005.50, 2019.85, 233.5980333865, 0.088, -22.3150948341, 0.087, 0.285, 0.459
1531-225,   9,  5.8, 2017.79, 2013.95, 2019.72, 233.5950052677, 0.147, -22.7326749670, 0.086, 0.264, 0.514
1531-352,  12, 10.4, 2014.49, 2008.06, 2018.42, 233.7278649372, 0.079, -35.4398604322, 0.133, 0.240, 0.425
1531-379,   5,  5.5, 2017.60, 2014.42, 2019.88, 233.5894125472, 0.190, -38.0864826983, 0.261, 0.288, 0.741
1532+016,  38, 29.0, 2000.85, 1989.35, 2018.38, 233.7185569923, 0.046,  +1.5178351442, 0.034, 0.647, 0.711
1532+680,   4, 11.9, 2014.45, 2006.96, 2018.84, 233.1805928280, 0.261, +67.9205582719, 0.114, 0.291, 0.311
1533+200,   5, 14.9, 2014.96, 2004.35, 2019.30, 233.8188911678, 0.078, +19.9141410149, 0.330, 0.234, 0.406
1533+487,   5, 23.1, 2013.30, 1996.61, 2019.72, 233.8110553617, 0.124, +48.6165819437, 0.059, 0.170, 0.197
1533-220,   5,  1.3, 2019.04, 2018.57, 2019.85, 234.1220668874, 0.140, -22.2035486245, 0.269, 0.282, 0.713
1533-316,   6, 15.5, 2013.34, 2004.33, 2019.88, 234.2270759436, 0.108, -31.8542041056, 0.182, 0.161, 0.433
1534+387,   3, 14.0, 2014.16, 2005.42, 2019.44, 234.0576923783, 0.166, +38.5579459797, 0.132, 0.203, 0.217
1534+501,   5, 23.1, 2013.30, 1996.61, 2019.72, 233.9668293322, 0.142, +49.9608553309, 0.079, 0.119, 0.164
